"Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,Processor Graphics ‡"
"""Intel Atom® Processor C2530 (2M Cache, 1.70 GHz)"",Q3'13,4,2.40 GHz,1.70 GHz,2 MB,9 W,,"
"""Intel Atom® Processor C2538 (2M Cache, 2.40 GHz)"",Q3'13,4,,2.40 GHz,2 MB,15 W,,"
"""Intel Atom® Processor C2550 (2M Cache, 2.40 GHz)"",Q3'13,4,2.60 GHz,2.40 GHz,2 MB,14 W,,"
"""Intel Atom® Processor C2338 (1M Cache, 1.70 GHz)"",Q3'13,2,2.00 GHz,1.70 GHz,1 MB,7 W,,"
"""Intel Atom® Processor C2350 (1M Cache, 1.70 GHz)"",Q3'13,2,2.00 GHz,1.70 GHz,1 MB,6 W,,"
"""Intel Atom® Processor C2358 (1M Cache, 1.70 GHz)"",Q3'13,2,2.00 GHz,1.70 GHz,1 MB,7 W,,"
"""Intel Atom® Processor C2558 (2M Cache, 2.40 GHz)"",Q3'13,4,,2.40 GHz,2 MB,15 W,,"
"""Intel Atom® Processor C2718 (4M Cache, 2.00 GHz)"",Q3'13,8,,2.00 GHz,4 MB,18 W,,"
"""Intel Atom® Processor C2730 (4M Cache, 1.70 GHz)"",Q3'13,8,2.40 GHz,1.70 GHz,4 MB,12 W,,"
"""Intel Atom® Processor C2738 (4M Cache, 2.40 GHz)"",Q3'13,8,,2.40 GHz,4 MB,20 W,,"
"""Intel Atom® Processor P5731 (13.5M Cache, 2.2GHz)"",Q2'22,12,,2.20 GHz,13.5 MB,54.5 W,,"
"""Intel Atom® Processor P5362 (27M Cache, 2.2GHz)"",Q2'22,24,,2.20 GHz,27 MB,83 W,,"
"""Intel Atom® Processor P5352 (22.5M Cache, 2.2GHz)"",Q2'22,20,,2.20 GHz,22.5 MB,78 W,,"
"""Intel Atom® Processor P5342 (18M Cache, 2.2GHz)"",Q2'22,16,,2.20 GHz,18 MB,71 W,,"
"""Intel Atom® Processor P5332 (13.5M Cache, 2.2GHz)"",Q2'22,12,,2.20 GHz,13.5 MB,61 W,,"
"""Intel Atom® Processor P5322 (9M Cache, 2.2GHz)"",Q2'22,8,,2.20 GHz,9 MB,55 W,,"
"""Intel Atom® Processor P5742 (18M Cache, 2.2GHz)"",Q2'22,16,,2.20 GHz,18 MB,67 W,,"
"""Intel Atom® Processor P5721 (9M Cache, 2.2GHz)"",Q2'22,8,,2.20 GHz,9 MB,48 W,,"
"""Intel Atom® Processor P5752 (22.5M Cache, 2.2GHz)"",Q2'22,20,,2.20 GHz,22.5 MB,74.5 W,,"
"""Intel Atom® Processor P5942B (18M Cache, 2.20 GHz)"",Q1'20,16,,2.20 GHz,18 MB L2 Cache,,,"
"""Intel Atom® Processor P5931B (13.5M Cache, 2.20 GHz)"",Q1'20,12,,2.20 GHz,13.5 MB L2 Cache,,,"
"""Intel Atom® Processor P5962B (27M Cache, 2.20 GHz)"",Q1'20,24,,2.20 GHz,27 MB L2 Cache,,,"
"""Intel Atom® Processor P5921B (9M Cache, 2.20 GHz)"",Q1'20,8,,2.20 GHz,9 MB L2 Cache,,,"
"""Intel® Xeon® CPU Max 9480 Processor (112.5M Cache, 1.90 GHz)"",Q1'23,56,3.50 GHz,1.90 GHz,112.5 MB,350 W,,"
"""Intel® Xeon® Gold 6433N Processor (60M Cache, 2.00 GHz)"",Q3'23,32,3.60 GHz,2.00 GHz,60 MB,205 W,,"
"""Intel® Xeon® Gold 6433NE Processor (60M Cache, 2.00 GHz)"",Q3'23,32,3.60 GHz,2.00 GHz,60 MB,205 W,,"
"""Intel® Xeon® Gold 6423N Processor (52.5M Cache, 2.00 GHz)"",Q3'23,28,3.60 GHz,2.00 GHz,52.5 MB,195 W,,"
"""Intel® Xeon® Gold 6403N Processor (45M Cache, 2.00 GHz)"",Q3'23,24,3.60 GHz,1.90 GHz,45 MB,185 W,,"
"""Intel® Xeon® Gold 6443N Processor (60M Cache, 1.90 GHz)"",Q3'23,32,3.60 GHz,2.00 GHz,60 MB,195 W,,"
"""Intel® Xeon® Platinum 8470N Processor (97.5M Cache, 1.70 GHz)"",Q1'23,52,3.60 GHz,1.70 GHz,97.5 MB,300 W,,"
"""Intel® Xeon® Platinum 8452Y Processor (67.5M Cache, 2.00 GHz)"",Q1'23,36,3.20 GHz,2.00 GHz,67.5 MB,300 W,,"
"""Intel® Xeon® Platinum 8470 Processor (105M Cache, 2.00 GHz)"",Q1'23,52,3.80 GHz,2.00 GHz,105 MB,350 W,,"
"""Intel® Xeon® Platinum 8471N Processor (97.5M Cache, 1.80 GHz)"",Q1'23,52,3.60 GHz,1.80 GHz,97.5 MB,300 W,,"
"""Intel® Xeon® Platinum 8462Y+ Processor (60M Cache, 2.80 GHz)"",Q1'23,32,4.10 GHz,2.80 GHz,60 MB,300 W,,"
"""Intel® Xeon® Gold 5420+ Processor (52.5M Cache, 2.00 GHz)"",Q1'23,28,4.10 GHz,2.00 GHz,52.5 MB,205 W,,Find systems"
"""Intel® Xeon® Gold 6448Y Processor (60M Cache, 2.10 GHz)"",Q1'23,32,4.10 GHz,2.10 GHz,60 MB,225 W,,"
"""Intel® Xeon® Gold 5415+ Processor (22.5M Cache, 2.90 GHz)"",Q1'23,8,4.10 GHz,2.90 GHz,22.5 MB,150 W,,"
"""Intel® Xeon® Gold 5423N Processor (37.5M Cache, 2.10 GHz)"",Q1'23,20,4.00 GHz,2.10 GHz,37.5 MB,145 W,,"
"""Intel® Xeon® Gold 6418H Processor (60M Cache, 2.10 GHz)"",Q1'23,24,4.00 GHz,2.10 GHz,60 MB,185 W,,"
"""Intel® Xeon® Gold 5418N Processor (45M Cache, 1.80 GHz)"",Q1'23,24,3.80 GHz,1.80 GHz,45 MB,165 W,,"
"""Intel® Xeon® Gold 5411N Processor (45M Cache, 1.90 GHz)"",Q1'23,24,3.90 GHz,1.90 GHz,45 MB,165 W,,"
"""Intel® Xeon® Gold 6428N Processor (60M Cache, 1.80 GHz)"",Q1'23,32,3.80 GHz,1.80 GHz,60 MB,185 W,,"
"""Intel® Xeon® Gold 6421N Processor (60M Cache, 1.80 GHz)"",Q1'23,32,3.60 GHz,1.80 GHz,60 MB,185 W,,"
"""Intel® Xeon® Gold 6438N Processor (60M Cache, 2.00 GHz)"",Q1'23,32,3.60 GHz,2.00 GHz,60 MB,205 W,,"
"""Intel® Xeon® Gold 5433N Processor (37.5M Cache, 2.30 GHz)"",Q1'23,20,4.10 GHz,2.30 GHz,37.5 MB,160 W,,"
"""Intel® Xeon® Gold 6430 Processor (60M Cache, 2.10 GHz)"",Q1'23,32,3.40 GHz,2.10 GHz,60 MB,270 W,,"
"""Intel® Xeon® Gold 6426Y Processor (37.5M Cache, 2.50 GHz)"",Q1'23,16,4.10 GHz,2.50 GHz,37.5 MB,185 W,,"
"""Intel® Xeon® Gold 5418Y Processor (45M Cache, 2.00 GHz)"",Q1'23,24,3.80 GHz,2.00 GHz,45 MB,185 W,,"
"""Intel® Xeon® Silver 4410Y Processor (30M Cache, 2.00 GHz)"",Q1'23,12,3.90 GHz,2.00 GHz,30 MB,150 W,,"
"""Intel® Xeon® Silver 4416+ Processor (37.5M Cache, 2.00 GHz)"",Q1'23,20,3.90 GHz,2.00 GHz,37.5 MB,165 W,,"
"""Intel® Xeon® Silver 4410T Processor (26.25M Cache, 2.70 GHz)"",Q1'23,10,4.00 GHz,2.70 GHz,26.25 MB,150 W,,Find systems"
"""Intel® Xeon® Bronze 3408U Processor (22.5M Cache, 1.80 GHz)"",Q1'23,8,1.90 GHz,1.80 GHz,22.5 MB,125 W,,"
"""Intel® Xeon® Gold 5318N Processor (36M Cache, 2.10 GHz)"",Q2'21,24,3.40 GHz,2.10 GHz,36 MB,150 W,,"
"""Intel® Xeon® Gold 6312U Processor (36M Cache, 2.40 GHz)"",Q2'21,24,3.60 GHz,2.40 GHz,36 MB,185 W,,"
"""Intel® Xeon® Silver 4310T Processor (15M Cache, 2.30 GHz)"",Q2'21,10,3.40 GHz,2.30 GHz,15 MB,105 W,,"
"""Intel® Xeon® Gold 5320T Processor (30M Cache, 2.30 GHz)"",Q2'21,20,3.50 GHz,2.30 GHz,30 MB,150 W,,"
"""Intel® Xeon® Silver 4314 Processor (24M Cache, 2.40 GHz)"",Q2'21,16,3.40 GHz,2.40 GHz,24 MB,135 W,,From $821.99"
"""Intel® Xeon® Silver 4316 Processor (30M Cache, 2.30 GHz)"",Q2'21,20,3.40 GHz,2.30 GHz,30 MB,150 W,,""From $1,217.99"""
"""Intel® Xeon® Gold 5318Y Processor (36M Cache, 2.10 GHz)"",Q2'21,24,3.40 GHz,2.10 GHz,36 MB,165 W,,"
"""Intel® Xeon® Gold 5317 Processor (18M Cache, 3.00 GHz)"",Q2'21,12,3.60 GHz,3.00 GHz,18 MB,150 W,,"
"""Intel® Xeon® Gold 5315Y Processor (12M Cache, 3.20 GHz)"",Q2'21,8,3.60 GHz,3.20 GHz,12 MB,140 W,,"
"""Intel® Xeon® Gold 6326 Processor (24M Cache, 2.90 GHz)"",Q2'21,16,3.50 GHz,2.90 GHz,24 MB,185 W,,"
"""Intel® Xeon® Silver 4310 Processor (18M Cache, 2.10 GHz)"",Q2'21,12,3.30 GHz,2.10 GHz,18 MB,120 W,,"
"""Intel® Xeon® Gold 6338T Processor (36M Cache, 2.10 GHz)"",Q2'21,24,3.40 GHz,2.10 GHz,36 MB,165 W,,"
"""Intel® Xeon® Gold 6336Y Processor (36M Cache, 2.40 GHz)"",Q2'21,24,3.60 GHz,2.40 GHz,36 MB,185 W,,"
"""Intel® Xeon® Platinum 8351N Processor (54M Cache, 2.40 GHz)"",Q2'21,36,3.50 GHz,2.40 GHz,54 MB,225 W,,"
"""Intel® Xeon® Gold 6330 Processor (42M Cache, 2.00 GHz)"",Q2'21,28,3.10 GHz,2.00 GHz,42 MB,205 W,,""From $2,348.99"""
"""Intel® Xeon® Gold 6314U Processor (48M Cache, 2.30 GHz)"",Q2'21,32,3.40 GHz,2.30 GHz,48 MB,205 W,,"
"""Intel® Xeon® Gold 6338N Processor (48M Cache, 2.20 GHz)"",Q2'21,32,3.50 GHz,2.20 GHz,48 MB,185 W,,"
"""Intel® Xeon® Gold 6330N Processor (42M Cache, 2.20 GHz)"",Q2'21,28,3.40 GHz,2.20 GHz,42 MB,165 W,,"
"""Intel® Xeon® Silver 4215R Processor (11M Cache, 3.20 GHz)"",Q1'20,8,4.00 GHz,3.20 GHz,11 MB,130 W,,"
"""Intel® Xeon® Silver 4210R Processor (13.75M Cache, 2.40 GHz)"",Q1'20,10,3.20 GHz,2.40 GHz,13.75 MB,100 W,,From $599.99"
"""Intel® Xeon® Silver 4214R Processor (16.5M Cache, 2.40 GHz)"",Q1'20,12,3.50 GHz,2.40 GHz,16.5 MB,100 W,,From $893.99"
"""Intel® Xeon® Silver 4210T Processor (13.75M Cache, 2.30 GHz)"",Q1'20,10,3.20 GHz,2.30 GHz,13.75 MB,95 W,,"
"""Intel® Xeon® Gold 6230R Processor (35.75M Cache, 2.10 GHz)"",Q1'20,26,4.00 GHz,2.10 GHz,35.75 MB,150 W,,""From $2,709.99"""
"""Intel® Xeon® Gold 6226R Processor (22M Cache, 2.90 GHz)"",Q1'20,16,3.90 GHz,2.90 GHz,22 MB,150 W,,""From $1,549.99"""
"""Intel® Xeon® Gold 6208U Processor (22M Cache, 2.90 GHz)"",Q1'20,16,3.90 GHz,2.90 GHz,22 MB,150 W,,"
"""Intel® Xeon® Silver 4216 Processor (22M Cache, 2.10 GHz)"",Q2'19,16,3.20 GHz,2.10 GHz,22 MB,100 W,,From $695"
"""Intel® Xeon® Gold 5218N Processor (22M Cache, 2.30 GHz)"",Q2'19,16,3.70 GHz,2.30 GHz,22 MB,110 W,,"
"""Intel® Xeon® Silver 4210 Processor (13.75M Cache, 2.20 GHz)"",Q2'19,10,3.20 GHz,2.20 GHz,13.75 MB,85 W,,"
"""Intel® Xeon® Silver 4214 Processor (16.5M Cache, 2.20 GHz)"",Q2'19,12,3.20 GHz,2.20 GHz,16.5 MB,85 W,,From $789.95"
"""Intel® Xeon® Silver 4215 Processor (11M Cache, 2.50 GHz)"",Q2'19,8,3.50 GHz,2.50 GHz,11 MB,85 W,,"
"""Intel® Xeon® Gold 5215 Processor (13.75M Cache, 2.50 GHz)"",Q2'19,10,3.40 GHz,2.50 GHz,13.75 MB,85 W,,"
"""Intel® Xeon® Gold 6230 Processor (27.5M Cache, 2.10 GHz)"",Q2'19,20,3.90 GHz,2.10 GHz,27.5 MB,125 W,,""From $2,000.08"""
"""Intel® Xeon® Gold 6238T Processor (30.25M Cache, 1.90 GHz)"",Q2'19,22,3.70 GHz,1.90 GHz,30.25 MB,125 W,,"
"""Intel® Xeon® Gold 6230N Processor (27.5M Cache, 2.30 GHz)"",Q2'19,20,3.50 GHz,2.30 GHz,27.5 MB,125 W,,"
"""Intel® Xeon® Silver 4209T Processor (11M Cache, 2.20 GHz)"",Q2'19,8,3.20 GHz,2.20 GHz,11 MB,70 W,,"
"""Intel® Xeon® Gold 5218T Processor (22M Cache, 2.10 GHz)"",Q2'19,16,3.80 GHz,2.10 GHz,22 MB,105 W,,"
"""Intel® Xeon® Gold 6226 Processor (19.25M Cache, 2.70 GHz)"",Q2'19,12,3.70 GHz,2.70 GHz,19.25 MB,125 W,,"
"""Intel® Xeon® Gold 5220T Processor (24.75M Cache, 1.90 GHz)"",Q2'19,18,3.90 GHz,1.90 GHz,24.75 MB,105 W,,"
"""Intel® Xeon® Gold 6252N Processor (35.75M Cache, 2.30 GHz)"",Q2'19,24,3.60 GHz,2.30 GHz,35.75 MB,150 W,,"
"""Intel® Xeon® Gold 6230T Processor (27.5M Cache, 2.10 GHz)"",Q2'19,20,3.90 GHz,2.10 GHz,27.5 MB,125 W,,"
"""Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz)"",Q2'19,4,3.50 GHz,1.70 GHz,8 MB,25 W,Intel® UHD Graphics P630,"
"""Intel® Xeon® E-2276ML Processor (12M Cache, 2.00 GHz)"",Q2'19,6,4.20 GHz,2.00 GHz,12 MB,25 W,Intel® UHD Graphics P630,"
"""Intel® Xeon® E-2226GE Processor (12M Cache, 3.40 GHz)"",Q2'19,6,4.60 GHz,3.40 GHz,12 MB Intel® Smart Cache,80 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® E-2278GE Processor (16M Cache, 3.30 GHz)"",Q2'19,8,4.70 GHz,3.30 GHz,16 MB,80 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® E-2278GEL Processor (16M Cache, 2.00 GHz)"",Q2'19,8,3.90 GHz,2.00 GHz,16 MB,35 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® E-2254ME Processor (8M Cache, 2.60 GHz)"",Q2'19,4,3.80 GHz,2.60 GHz,8 MB,45 W,Intel® UHD Graphics P630,"
"""Intel® Xeon® E-2276ME Processor (12M Cache, 2.80 GHz)"",Q2'19,6,4.50 GHz,2.80 GHz,12 MB,45 W,Intel® UHD Graphics P630,"
"""Intel® Xeon® E-2124G Processor (8M Cache, up to 4.50 GHz)"",Q3'18,4,4.50 GHz,3.40 GHz,8 MB Intel® Smart Cache,71 W,Intel® UHD Graphics P630,From $229.99"
"""Intel® Xeon® E-2176M Processor (12M Cache, up to 4.40 GHz)"",Q2'18,6,4.40 GHz,2.70 GHz,12 MB Intel® Smart Cache,45 W,Intel® UHD Graphics P630,"
"""Intel® Xeon® E-2176G Processor (12M Cache, up to 4.70 GHz)"",Q4'17,6,4.70 GHz,3.70 GHz,12 MB Intel® Smart Cache,80 W,Intel® UHD Graphics P630,From $424.99"
"""Intel® Xeon® Bronze 3106 Processor (11M Cache, 1.70 GHz)"",Q3'17,8,,1.70 GHz,11 MB L3 Cache,85 W,,From $636.90"
"""Intel® Xeon® Gold 6138T Processor (27.5M Cache, 2.00 GHz)"",Q3'17,20,3.70 GHz,2.00 GHz,27.5 MB L3 Cache,125 W,,"
"""Intel® Xeon® Platinum 8160T Processor (33M Cache, 2.10 GHz)"",Q3'17,24,3.70 GHz,2.10 GHz,33 MB L3 Cache,150 W,,"
"""Intel® Xeon® Gold 6130T Processor (22M Cache, 2.10 GHz)"",Q3'17,16,3.70 GHz,2.10 GHz,22 MB L3 Cache,125 W,,"
"""Intel® Xeon® Silver 4110 Processor (11M Cache, 2.10 GHz)"",Q3'17,8,3.00 GHz,2.10 GHz,11 MB L3 Cache,85 W,,From $465"
"""Intel® Xeon® Gold 6126T Processor (19.25M Cache, 2.60 GHz)"",Q3'17,12,3.70 GHz,2.60 GHz,19.25 MB L3 Cache,125 W,,"
"""Intel® Xeon® Silver 4109T Processor (11M Cache, 2.00 GHz)"",Q3'17,8,3.00 GHz,2.00 GHz,11 MB L3 Cache,70 W,,"
"""Intel® Xeon® Gold 5118 Processor (16.5M Cache, 2.30 GHz)"",Q3'17,12,3.20 GHz,2.3 GHz,16.5 MB L3 Cache,105 W,,"
"""Intel® Xeon® Gold 6138 Processor (27.5M Cache, 2.00 GHz)"",Q3'17,20,3.70 GHz,2.00 GHz,27.5 MB L3 Cache,125 W,,""From $2,571.89"""
"""Intel® Xeon® Gold 5120T Processor (19.25M Cache, 2.20 GHz)"",Q3'17,14,3.20 GHz,2.20 GHz,19.25 MB L3 Cache,105 W,,"
"""Intel® Xeon® Silver 4116 Processor (16.5M Cache, 2.10 GHz)"",Q3'17,12,3.00 GHz,2.10 GHz,16.5 MB L3 Cache,85 W,,""From $1,205.14"""
"""Intel® Xeon® Gold 6126 Processor (19.25M Cache, 2.60 GHz)"",Q3'17,12,3.70 GHz,2.60 GHz,19.25 MB L3 Cache,125 W,,"
"""Intel® Xeon® Gold 6130 Processor (22M Cache, 2.10 GHz)"",Q3'17,16,3.70 GHz,2.10 GHz,22 MB L3 Cache,125 W,,""From $1,848.74"""
"""Intel® Xeon® Silver 4114T Processor (13.75M Cache, 2.20 GHz)"",Q3'17,10,3.00 GHz,2.20 GHz,13.75 MB L3 Cache,85 W,,"
"""Intel® Xeon® Gold 5119T Processor (19.25M Cache, 1.90 GHz)"",Q3'17,14,3.20 GHz,1.90 GHz,19.25 MB L3 Cache,85 W,,"
"""Intel® Xeon® Silver 4116T Processor (16.5M cache, 2.10 GHz)"",Q3'17,12,3.00 GHz,2.10 GHz,16.5 MB L3 Cache,85 W,,"
"""Intel® Xeon® W-11865MRE Processor (24M Cache, up to 4.70 GHz)"",Q3'21,8,4.70 GHz,,24 MB Intel® Smart Cache,,Intel® UHD Graphics for 11th Gen Intel® Processors,"
"""Intel® Xeon® W-11865MLE Processor (24M Cache, up to 4.50 GHz)"",Q3'21,8,4.50 GHz,1.50 GHz,24 MB Intel® Smart Cache,25 W,Intel® UHD Graphics for 11th Gen Intel® Processors,"
"""Intel® Xeon® W-11155MLE Processor (8M Cache, up to 3.10 GHz)"",Q3'21,4,3.10 GHz,1.80 GHz,8 MB Intel® Smart Cache,25 W,Intel® UHD Graphics for 11th Gen Intel® Processors,"
"""Intel® Xeon® W-11555MRE Processor (12M Cache, up to 4.50 GHz)"",Q3'21,6,4.50 GHz,,12 MB Intel® Smart Cache,,Intel® UHD Graphics for 11th Gen Intel® Processors,"
"""Intel® Xeon® W-11555MLE Processor (12M Cache, up to 4.40 GHz)"",Q3'21,6,4.40 GHz,1.90 GHz,12 MB Intel® Smart Cache,25 W,Intel® UHD Graphics for 11th Gen Intel® Processors,"
"""Intel® Xeon® W-11155MRE Processor (8M Cache, up to 4.40 GHz)"",Q3'21,4,4.40 GHz,,8 MB Intel® Smart Cache,,Intel® UHD Graphics for 11th Gen Intel® Processors,"
"""Intel® Xeon® W-1270E Processor (16M Cache, up to 4.80 GHz)"",Q2'20,8,4.80 GHz,3.40 GHz,16 MB Intel® Smart Cache,80 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® W-1270TE Processor (16M Cache, up to 4.40 GHz)"",Q2'20,8,4.40 GHz,2.00 GHz,16 MB Intel® Smart Cache,35 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® W-1290TE Processor (20M Cache, up to 4.50 GHz)"",Q2'20,10,4.50 GHz,1.80 GHz,20 MB Intel® Smart Cache,35 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® W-1250E Processor (12M Cache, up to 4.70 GHz)"",Q2'20,6,4.70 GHz,3.50 GHz,12 MB Intel® Smart Cache,80 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® W-1250TE Processor (12M Cache, up to 3.80 GHz)"",Q2'20,6,3.80 GHz,2.40 GHz,12 MB Intel® Smart Cache,35 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® W-1290E Processor (20M Cache, up to 4.80 GHz)"",Q2'20,10,4.80 GHz,3.50 GHz,20 MB Intel® Smart Cache,95 W,Intel® UHD Graphics 630,"
"""Intel® Xeon® Processor E3-1275 v6 (8M Cache, 3.80 GHz)"",Q1'17,4,4.20 GHz,3.80 GHz,8 MB Intel® Smart Cache,73 W,Intel® HD Graphics P630,"
"""Intel® Xeon® Processor E3-1505L v6 (8M Cache, 2.20 GHz)"",Q1'17,4,3.00 GHz,2.20 GHz,8 MB,25 W,Intel® HD Graphics P630,"
"""Intel® Xeon® Processor E3-1505M v6 (8M Cache, 3.00 GHz)"",Q1'17,4,4.00 GHz,3.00 GHz,8 MB,45 W,Intel® HD Graphics P630,"
"""Intel® Xeon® Processor E3-1501M v6 (6M Cache, up to 3.60 GHz)"",Q3'16,4,3.60 GHz,2.90 GHz,6 MB,45 W,Intel® HD Graphics P630,"
"""Intel® Xeon® Processor E3-1501L v6 (6M Cache, up to 2.90 GHz)"",Q3'16,4,2.90 GHz,2.10 GHz,6 MB,25 W,Intel® HD Graphics P630,"
"""Intel® Xeon® Processor E5-2699R v4 (55M Cache, 2.20 GHz)"",04'16,22,3.60 GHz,2.20 GHz,55 MB,145 W,,"
"""Intel® Xeon® Processor E5-4660 v4 (40M Cache, 2.20 GHz)"",Q2'16,16,3.00 GHz,2.20 GHz,40 MB,120 W,,"
"""Intel® Xeon® Processor E5-4628L v4 (35M Cache, 1.80 GHz)"",Q2'16,14,2.20 GHz,1.80 GHz,35 MB,75 W,,"
"""Intel® Xeon® Processor E5-2609 v4 (20M Cache, 1.70 GHz)"",Q1'16,8,,1.70 GHz,20 MB Intel® Smart Cache,85 W,,"
"""Intel® Xeon® Processor E5-2695 v4 (45M Cache, 2.10 GHz)"",Q1'16,18,3.30 GHz,2.10 GHz,45 MB Intel® Smart Cache,120 W,,"
"""Intel® Xeon® Processor E5-2680 v4 (35M Cache, 2.40 GHz)"",Q1'16,14,3.30 GHz,2.40 GHz,35 MB Intel® Smart Cache,120 W,,"
"""Intel® Xeon® Processor E5-2618L v4 (25M Cache, 2.20 GHz)"",Q1'16,10,3.20 GHz,2.20 GHz,25 MB Intel® Smart Cache,75 W,,"
"""Intel® Xeon® Processor E5-2640 v4 (25M Cache, 2.40 GHz)"",Q1'16,10,3.40 GHz,2.40 GHz,25 MB Intel® Smart Cache,90 W,,"
"""Intel® Xeon® Processor E5-2620 v4 (20M Cache, 2.10 GHz)"",Q1'16,8,3.00 GHz,2.10 GHz,20 MB Intel® Smart Cache,85 W,,"
"""Intel® Xeon® Processor E5-2608L v4 (20M Cache, 1.60 GHz)"",Q1'16,8,1.70 GHz,1.60 GHz,20 MB Intel® Smart Cache,50 W,,"
"""Intel® Xeon® Processor E5-2648L v4 (35M Cache, 1.80 GHz)"",Q1'16,14,2.50 GHz,1.80 GHz,35 MB Intel® Smart Cache,75 W,,"
"""Intel® Xeon® Processor E5-2650 v4 (30M Cache, 2.20 GHz)"",Q1'16,12,2.90 GHz,2.20 GHz,30 MB Intel® Smart Cache,105 W,,"
"""Intel® Xeon® Processor E5-2658 v4 (35M Cache, 2.30 GHz)"",Q1'16,14,2.80 GHz,2.30 GHz,35 MB Intel® Smart Cache,105 W,,"
"""Intel® Xeon® Processor E5-2628L v4 (30M Cache, 1.90 GHz)"",Q1'16,12,2.40 GHz,1.90 GHz,30 MB Intel® Smart Cache,75 W,,"
"""Intel® Xeon® Processor E3-1558L v5 (8M Cache, 1.90 GHz)"",Q2'16,4,3.30 GHz,1.90 GHz,8 MB,45 W,,"
"""Intel® Xeon® Processor E3-1578L v5 (8M Cache, 2.00 GHz)"",Q2'16,4,3.40 GHz,2.00 GHz,8 MB,45 W,Intel® Iris® Pro Graphics P580,"
"""Intel® Xeon® Processor E3-1515M v5 (8M Cache, 2.80 GHz)"",Q1'16,4,3.70 GHz,2.80 GHz,8 MB Intel® Smart Cache,45 W,Intel® Iris® Pro Graphics P580,"
"""Intel® Xeon® Processor E3-1268L v5 (8M Cache, 2.40 GHz)"",Q4'15,4,3.40 GHz,2.40 GHz,8 MB Intel® Smart Cache,35 W,Intel® HD Graphics P530,"
"""Intel® Xeon® Processor E3-1225 v5 (8M Cache, 3.30 GHz)"",Q4'15,4,3.70 GHz,3.30 GHz,8 MB Intel® Smart Cache,80 W,Intel® HD Graphics P530,"
"""Intel® Xeon® Processor E3-1275 v5 (8M Cache, 3.60 GHz)"",Q4'15,4,4.00 GHz,3.60 GHz,8 MB Intel® Smart Cache,80 W,Intel® HD Graphics P530,"
"""Intel® Xeon® Processor E3-1505L v5 (8M Cache, 2.00 GHz)"",Q4'15,4,2.80 GHz,2.00 GHz,8 MB Intel® Smart Cache,25 W,Intel® HD Graphics P530,"
"""Intel® Xeon® Processor E3-1505M v5 (8M Cache, 2.80 GHz)"",Q3'15,4,3.70 GHz,2.80 GHz,8 MB Intel® Smart Cache,45 W,Intel® HD Graphics P530,"
"""Intel® Xeon® Processor E3-1258L v4 (6M Cache, 1.80 GHz)"",Q2'15,4,3.20 GHz,1.80 GHz,6 MB Intel® Smart Cache,47 W,,"
"""Intel® Xeon® Processor E3-1278L v4 (6M Cache, 2.00 GHz)"",Q2'15,4,3.30 GHz,2.00 GHz,6 MB Intel® Smart Cache,47 W,,"
"""Intel® Xeon® D-2796TE Processor (30M Cache, up to 3.10 GHz)"",Q1'22,20,3.10 GHz,2.00 GHz,30 MB,118 W,,"
"""Intel® Xeon® D-2712T Processor (15M Cache, up to 3.00 GHz)"",Q1'22,4,3.00 GHz,1.90 GHz,15 MB,65 W,,"
"""Intel® Xeon® D-2733NT Processor (15M Cache, up to 3.20 GHz)"",Q1'22,8,3.20 GHz,2.10 GHz,15 MB,80 W,,"
"""Intel® Xeon® D-2752TER Processor (20M Cache, up to 2.80 GHz)"",Q1'22,12,2.80 GHz,1.80 GHz,20 MB,77 W,,"
"""Intel® Xeon® D-2775TE Processor (25M Cache, up to 3.10 GHz)"",Q1'22,16,3.10 GHz,2.00 GHz,25 MB,100 W,,"
"""Intel® Xeon® D-1746TER Processor (15M Cache, up to 3.10 GHz)"",Q1'22,10,3.10 GHz,2.00 GHz,15 MB,67 W,,"
"""Intel® Xeon® D-1735TR Processor (15M Cache, up to 3.40 GHz)"",Q1'22,8,3.40 GHz,2.20 GHz,15 MB,59 W,,"
"""Intel® Xeon® D-1715TER Processor (10M Cache, up to 3.50 GHz)"",Q1'22,4,3.50 GHz,2.40 GHz,10 MB,50 W,,"
"""Intel® Xeon® D-1732TE Processor (15M Cache, up to 3.00 GHz)"",Q1'22,8,3.00 GHz,1.90 GHz,15 MB,52 W,,"
"""Intel® Xeon® D-1712TR Processor (10M Cache, up to 3.10 GHz)"",Q1'22,4,3.10 GHz,2.00 GHz,10 MB,40 W,,"
"""Intel® Xeon® D-1633N Processor (9M Cache, 2.50GHz)"",Q2'19,6,3.20 GHz,2.50 GHz,9 MB,45 W,,"
"""Intel® Xeon® D-1649N Processor (12M Cache, 2.30GHz)"",Q2'19,8,3.00 GHz,2.30 GHz,12 MB,45 W,,"
